Mana Mana,,2,M,Normal,Familie,Karten,7,2022,3,4,15,20,8,1.5,,,,https://boardgamegeek.com/boardgame/370127/mana-mana
Mandala,,2,M,Zwei,Familie,Brett,7.5,2019,2,2,20,20,10,1.78,,,,https://boardgamegeek.com/boardgame/264241/mandala
Mandamina,,1,M,Normal,Strategie,Brett,7.2,2023,1,2,10,15,8,1.5,x,,,https://boardgamegeek.com/boardgame/400400/mandamina
Manhattan,,2,M,Normal,Familie,Brett,6.7,1994,2,4,45,45,8,1.92,,,,https://boardgamegeek.com/boardgame/199/manhattan
Maori,,2,M,Normal,Familie,Plättchen,6.6,2009,2,5,30,45,8,1.79,,,,https://boardgamegeek.com/boardgame/40425/maori
Maps of Misterra,,3,M,Normal,Familie,Tableau,6.5,2023,1,4,45,60,10,2.15,,,,https://boardgamegeek.com/boardgame/373190/maps-of-misterra
Marajoara,,5,M,Normal,Familie,Brett,7.3,2024,1,4,60,60,14,2,,,,https://boardgamegeek.com/boardgame/392463/marajoara
Marco Polo II: Im Auftrag des Khan,Marco Polo 2,7,M,Normal,Strategie,Brett,7.9,2019,2,4,60,120,12,3.37,,,,https://boardgamegeek.com/boardgame/283948/marco-polo-ii-in-the-service-of-the-khan
Mars Würfel,Marswürfel Marswurfel Mars Wurfel,1,M,Karten,Party,Würfel,6.1,2011,2,99,10,10,5,1.07,,,,https://boardgamegeek.com/boardgame/99875/martian-dice
Mascarade,,1,M,Karten,Party,Karten,6.6,2013,2,13,30,30,10,1.53,,,,https://boardgamegeek.com/boardgame/139030/mascarade
Maskenball der Käfer,,1,M,Kind,Familie,Brett,6.5,2002,2,6,20,30,4,1.05,x,,,https://boardgamegeek.com/boardgame/4522/the-ladybugs-costume-party
Matsch Party,Matschparty,6,M,Kind,Familie,Brett,,,2,4,15,15,5,1,,x,,https://www.schmidtspiele.de/details/produkt/matsch-party.html
Matsch Quatsch,,3,M,Kind,Familie,Brett,,2026,1,5,15,15,3,1,,x,,https://www.ravensburger.de/de-DE/produkte/spiele/kinderspiele/matsch-quatsch--12010001
mau mau!! Das Brettspiel,Maumau brettspiel,1,M,Normal,Familie,Brett,5.8,2019,2,4,30,30,6,1,,,,https://boardgamegeek.com/boardgame/276591/mau-mau-das-brettspiel
"Mauseschlau & Bärenstark: Wissen, Lachen, Sachen machen",Mauseschlau und Bärenstark Wissen Lachen Sachen machen Mäuseschlau,2,M,Kind,Quiz,Karten,5.6,2012,20,2,6,20,4,1,,,,https://boardgamegeek.com/boardgame/21932/mauseschlau-and-barenstark-wissen-lachen-sachen-ma
Mea Culpa,,1,M,Normal,Strategie,Brett,6.2,2016,2,4,90,90,12,3.08,,,,https://boardgamegeek.com/boardgame/203624/mea-culpa
Meadow: Im Reich der Natur,,3,M,Normal,Familie,Brett,7.7,2021,1,4,60,90,10,2.25,,,,https://boardgamegeek.com/boardgame/314491/meadow
Media Aetas,,1,M,Normal,Familie,Plättchen,7.2,2024,2,5,30,30,10,2.08,,,,https://boardgamegeek.com/boardgame/403754/middle-ages
Meeple Circus,,1,M,Normal,Geschick,Material,7,2017,2,5,45,45,6,1.41,,,,https://boardgamegeek.com/boardgame/193214/meeple-circus
Meister Makatsu,,6,M,Karten,Familie,Karten,6.7,2025,2,6,20,30,8,1.2,,,,https://boardgamegeek.com/boardgame/447384/meister-makatsu
Memo Dice,,1,M,Kind,Familie,Würfel,5.3,2017,2,4,20,20,3,1,,,,https://boardgamegeek.com/boardgame/232425/memo-dice
Memoarrr!,,1,M,Kind,Familie,Karten,6.9,2017,2,4,10,20,6,1.2,,,,https://boardgamegeek.com/boardgame/230383/memoarrr
Memoarrr!,,3,M,Karten,Familie,Karten,6.9,2017,2,4,10,20,6,1.2,,,,https://boardgamegeek.com/boardgame/230383/memoarrr
Men-Nefer,Mennefer Menefer,1,M,Normal,Strategie,Brett,8.2,2024,1,4,60,120,14,3.7,,,x,https://boardgamegeek.com/boardgame/404431/men-nefer
Menara,,1,M,Normal,Geschick,Material,7.4,2018,1,4,10,60,6,1.58,x,,,https://boardgamegeek.com/boardgame/244608/menara
Merlin,,1,M,Normal,Strategie,Brett,7.1,2017,2,4,75,75,12,3.1,,,,https://boardgamegeek.com/boardgame/230933/merlin
Merw: Das Herz der Seidenstraße,Merw Das Herz der Seidenstraße,1,M,Normal,Strategie,Brett,7.5,2020,1,4,90,90,14,3.44,,,,https://boardgamegeek.com/boardgame/306040/merv-the-heart-of-the-silk-road
Mesos,,2,M,Normal,Familie,Karten,7.2,2024,2,5,20,50,10,2,,,,https://boardgamegeek.com/boardgame/414685/mesos
Metro,,1,M,Normal,Familie,Brett,6.4,1997,2,6,30,30,8,1.68,,,,https://boardgamegeek.com/boardgame/559/metro
MicroMacro: Crime City,,1,M,Normal,Rätsel,Brett,7.5,2020,1,4,15,45,12,1.1,x,,,https://boardgamegeek.com/boardgame/318977/micromacro-crime-city
MicroMacro: Crime City – Full House,,1,M,Normal,Rätsel,Brett,7.7,2021,1,4,15,45,8,1.17,x,,,https://boardgamegeek.com/boardgame/338834/micromacro-crime-city-full-house
Milch mit Abführmittel,,2,M,Normal,Party,Karten,4.8,2025,3,6,15,20,8,1.1,,,,https://boardgamegeek.com/boardgame/455448/milch-mit-abfuhrmittel
Mille Fiori,,3,M,Normal,Familie,Brett,7.4,2021,2,4,60,90,8,2.18,,,,https://boardgamegeek.com/boardgame/346501/mille-fiori
Mimix,,1,M,Kind,Familie,Tableau,7,2022,2,6,15,15,4,1,,,,https://boardgamegeek.com/boardgame/433393/mimix
MindBug: Der Erste Kontakt,Mind Bug der erste Kontakt,5,M,Zwei,Familie,Karten,7.7,2022,2,2,15,25,8,1.95,,,,https://boardgamegeek.com/boardgame/345584/mindbug-first-contact
"MindBug: Galaxie der Kampffrüchte
","Mind Bug Galaxie der Kampffrüchte
",1,M,Zwei,Strategie,Karten,8.4,2025,2,2,15,25,8,2,,,,https://boardgamegeek.com/boardgame/419645/mindbug-battlefruit-galaxy
MindBug: Königreich der Kampffrüchte,Mind Bug Königreich der Kampffrüchte,1,M,Zwei,Strategie,Karten,8.4,2025,2,2,15,25,8,2.33,,,,https://boardgamegeek.com/boardgame/419642/mindbug-battlefruit-kingdom
MindMazeMix,,1,M,Zwei,Party,Karten,5.5,2016,2,99,10,30,8,1,,,,https://boardgamegeek.com/boardgame/193275/mindmazemix
Minecraft: Heroes of the Village,,4,M,Normal,Familie,Tableau,6,2022,2,4,20,25,5,1.55,x,,,https://boardgamegeek.com/boardgame/365307/minecraft-heroes-of-the-village
Minecraft: Portal Dash,,3,M,Normal,Familie,Tableau,7,2022,1,4,30,60,8,2,x,,,https://boardgamegeek.com/boardgame/368956/minecraft-portal-dash
Mini Rogue,,1,M,Zwei,Strategie,Tableau,7.4,2020,1,2,30,45,10,2,,,,https://boardgamegeek.com/boardgame/311715/mini-rogue
Minos: Anbruch der Bronzezeit,,1,M,Normal,Strategie,Brett,7.5,2024,1,4,90,150,12,3.69,,,x,https://boardgamegeek.com/boardgame/423401/minos-dawn-of-the-bronze-age
Mirakel Mix,,1,M,Kind,Familie,Brett,5.7,2024,2,4,30,30,6,1.5,,,,https://boardgamegeek.com/boardgame/412154/mirakel-mix
Mischwald,,5,M,Normal,Strategie,Karten,7.7,2023,2,5,40,60,10,2.17,,,,https://boardgamegeek.com/boardgame/391163/forest-shuffle
Mission Control: Critical Orbit,Mission Control Critical Orbit,1,M,Karten,Strategie,Karten,7.2,2023,2,4,15,20,12,2,x,,,https://boardgamegeek.com/boardgame/360121/mission-control-critical-orbit
Mission Haselnuss,,3,M,Kind,Familie,Brett,6.2,2024,2,5,20,20,5,1,,,,https://boardgamegeek.com/boardgame/418513/crossing-the-woods
Mission ISS,,2,M,Normal,Strategie,Brett,6.5,2021,1,4,90,90,14,2.25,x,,,https://boardgamegeek.com/boardgame/328286/mission-iss
Mississippi Queen,,1,M,Normal,Familie,Brett,6.3,1997,3,5,45,45,8,1.69,,,,https://boardgamegeek.com/boardgame/256/mississippi-queen
Mississippi Queen: The Black Rose,,1,M,Normal,Familie,Brett,6.7,1998,2,6,30,60,8,1.88,,,,https://boardgamegeek.com/boardgame/1565/mississippi-queen-the-black-rose
MLEM - Die Astrokatzen,,2,M,Normal,Familie,Brett,7.2,2024,2,5,30,60,8,1.69,,,,https://boardgamegeek.com/boardgame/387378/mlem-space-agency
Modern Art,,1,M,Normal,Strategie,Karten,7.5,1992,3,5,45,45,10,2.28,,,,https://boardgamegeek.com/boardgame/118/modern-art
Moesteiro,,2,M,Normal,Strategie,Brett,6.8,2022,2,4,30,60,10,2.67,,,,https://boardgamegeek.com/boardgame/364042/moesteiro
Mogel Motte,Mogelmotte,3,M,Karten,Party,Karten,6.4,2011,3,5,30,30,6,1.15,,,,https://boardgamegeek.com/boardgame/105593/cheating-moth
Mombasa,,2,M,Normal,Strategie,Brett,7.8,2015,2,4,75,150,12,3.89,,,,https://boardgamegeek.com/boardgame/172386/mombasa
Mondbasis Shackleton,,4,M,Normal,Strategie,Brett,8,2024,1,4,60,120,14,3.86,,,x,https://boardgamegeek.com/boardgame/408180/shackleton-base-a-journey-to-the-moon
Mondo,,3,M,Normal,Familie,Plättchen,6.5,2011,1,4,20,30,8,1.79,,,,https://boardgamegeek.com/boardgame/91523/mondo
Monkey Fun,,1,M,Normal,Familie,Brett,6.3,2024,1,4,30,30,8,2,,,,https://boardgamegeek.com/boardgame/419290/monkey-fun
Monopoly,,1,M,Normal,Familie,Brett,4.4,1935,2,8,60,180,8,1.62,,,,https://boardgamegeek.com/boardgame/1406/monopoly
Monopoly Gamer,,1,M,Normal,Familie,Brett,6.3,2017,2,4,45,60,5,1.19,,,,https://boardgamegeek.com/boardgame/230408/monopoly-gamer
Monopoly Go!,,1,M,Normal,Familie,Tableau,4,2024,2,4,15,15,8,1.25,,,,https://boardgamegeek.com/boardgame/428535/monopoly-go
Monopoly: Voice Banking,,1,M,Normal,Familie,Brett,6.5,2018,2,4,50,70,8,1,,,,https://boardgamegeek.com/boardgame/297326/monopoly-voice-banking
Monsieur Carrousel,,1,M,Kind,Familie,Brett,6.6,2019,1,6,15,15,3,1.2,x,,,https://boardgamegeek.com/boardgame/264318/monsieur-carrousel
Monster Match,,1,M,Kind,Party,Karten,6.6,2018,2,8,10,10,4,1.09,,,,https://boardgamegeek.com/boardgame/246696/monster-match
Monster Wanted!,,1,M,Kind,Familie,Karten,6.2,2017,2,4,10,15,6,1,,,,https://boardgamegeek.com/boardgame/217583/monster-wanted
Monster-Bande,Monsterbande Monster Bande,1,M,Normal,Party,Plättchen,6.8,2018,2,8,25,25,7,1,,,,https://boardgamegeek.com/boardgame/261265/monster-bande
Monster-Bande,Monsterbande Monster Bande,2,M,Kind,Party,Plättchen,6.8,2018,2,8,25,25,7,1,,,,https://boardgamegeek.com/boardgame/261265/monster-bande
Monster-Falle,Monsterfalle Monster Falle,1,M,Kind,Geschick,Brett,6.1,2011,2,4,20,20,6,1.14,,,,https://boardgamegeek.com/boardgame/98122/monster-trap
Monster-Klatsch,Monsterklatsch Monster Klatsch,1,M,Kind,Party,Plättchen,6.6,2020,2,5,5,10,6,2,,,,https://boardgamegeek.com/boardgame/296360/monster-klatsch
Monsterjäger: Das Kartenspiel,,2,M,Kind,Party,Karten,5,2022,2,4,15,15,6,1,,,,https://boardgamegeek.com/boardgame/370579/monsterjager-das-kartenspiel
Monstersuppe,Monster Suppe,2,M,Kind,Familie,Material,6.1,2020,1,4,15,15,3,1,,,,https://boardgamegeek.com/boardgame/316972/monster-soup
Monza,,1,M,Kind,Familie,Brett,6.6,2000,2,6,10,15,5,1.05,,,,https://boardgamegeek.com/boardgame/4209/monza
Moon Colony Bloodbath,,3,M,Normal,Strategie,Tableau,7.5,2025,1,5,45,90,10,2.09,,x,,https://boardgamegeek.com/boardgame/425549/moon-colony-bloodbath
Moon River,,2,M,Normal,Familie,Plättchen,6.6,2023,2,4,45,45,8,2.11,,,,https://boardgamegeek.com/boardgame/378001/moon-river
Mopsen,,2,M,Karten,Familie,Karten,6.2,2019,3,5,30,40,5,1.67,,,,https://boardgamegeek.com/boardgame/273937/mopsen
Morty Sorty Magic Shop,,6,M,Normal,Familie,Tableau,7.1,2026,2,4,30,30,8,2,,x,,https://boardgamegeek.com/boardgame/462742/morty-sorty-magic-shop
Motor City,,2,M,Normal,Strategie,Tableau,7.2,2023,1,5,45,45,14,2.86,,,,https://boardgamegeek.com/boardgame/335116/motor-city
Mountain Goats,,2,M,Normal,Familie,Würfel,6.8,2010,2,4,20,20,6,1.17,,,,https://boardgamegeek.com/boardgame/63975/mountain-goats
Mozzaroller,,1,M,Kind,Familie,Karten,6.7,2021,1,4,20,30,6,1.13,,,,https://boardgamegeek.com/boardgame/331056/mozzaroller
Ms. Monopoly,Miss Monopoly Ms Monopoly,1,M,Normal,Familie,Brett,2.7,2019,2,6,60,180,8,1,,,,https://boardgamegeek.com/boardgame/289363/ms-monopoly
Mü & Mehr,,2,M,Karten,Strategie,Karten,7.2,1995,2,8,60,60,12,2.56,,,,https://boardgamegeek.com/boardgame/152/mu-and-more
Munchkin Quest,,1,M,Normal,Familie,Brett,5.8,2008,2,4,180,180,12,2.52,,,,https://boardgamegeek.com/boardgame/29678/munchkin-quest
Munchkin Zombies,,1,M,Normal,Familie,Karten,6.2,2011,3,6,90,90,10,1.94,,,,https://boardgamegeek.com/boardgame/86955/munchkin-zombies
Munchkin: Loot Letter,Munchkin Loot Letter,1,M,Karten,Familie,Karten,7.2,2012,2,4,20,20,8,1.18,,,,https://boardgamegeek.com/boardgame/129622/love-letter
Munchkin: Weihnachtsedition,,1,M,Karten,Party,Karten,5.9,2001,3,6,60,120,10,1.81,,,,https://boardgamegeek.com/boardgame/1927/munchkin
Muse,,1,M,Karten,Party,Karten,6.6,2017,2,12,30,30,8,1.11,,,,https://boardgamegeek.com/boardgame/234396/muse
Mutabo,,5,M,Normal,Party,Karten,7.5,2017,3,6,25,45,10,1.05,,,,https://boardgamegeek.com/boardgame/238094/mutabo
Mutant Meeples,,1,M,Normal,Familie,Brett,6.6,2012,2,7,45,45,8,2.44,,,,https://boardgamegeek.com/boardgame/109969/mutant-meeples
My best Moments,,1,M,Zwei,Party,Plättchen,,2017,2,8,30,45,18,1,,,,
My City,,1,M,Normal,Familie,Tableau,7.6,2020,2,4,30,30,8,1.97,,,,https://boardgamegeek.com/boardgame/295486/my-city
My Gold Mine,,2,M,Karten,Familie,Karten,7,2021,2,6,25,25,5,1.1,,,,https://boardgamegeek.com/boardgame/331571/my-gold-mine
My Little Scythe,,1,M,Normal,Familie,Brett,7.2,2017,1,6,45,60,6,2.02,,,,https://boardgamegeek.com/boardgame/226320/my-little-scythe
My Village,,1,M,Normal,Strategie,Tableau,6.9,2015,2,4,60,90,10,3.09,,,,https://boardgamegeek.com/boardgame/172381/my-village
Mycelia,,4,M,Normal,Familie,Brett,7.4,2023,1,4,45,45,9,1.45,,,,https://boardgamegeek.com/boardgame/392023/mycelia
Mysterious Dungeons,,1,M,Kind,Familie,Tableau,6.5,2016,1,5,15,25,6,1.08,,,,https://boardgamegeek.com/boardgame/203885/mysterious-dungeons
Mysterium,,1,M,Normal,Rätsel,Material,7.2,2015,2,7,42,42,8,1.89,x,,,https://boardgamegeek.com/boardgame/181304/mysterium
Mystery Games: Der verfluchte Geburtstag,,1,M,Normal,Rätsel,Brett,6.9,2021,2,4,60,90,12,1.8,x,,,https://boardgamegeek.com/boardgame/342547/mystery-games-der-verfluchte-geburtstag
Mystic Vale,,1,M,Normal,Strategie,Karten,7.2,2016,2,4,45,45,10,2.25,,,,https://boardgamegeek.com/boardgame/194607/mystic-vale
Myth,,1,M,Normal,Strategie,Brett,6.5,2014,2,5,120,120,12,3.84,x,,,https://boardgamegeek.com/boardgame/140519/myth
Pummeleinhorn: Mampf Mampf,,1,M,Kind,Familie,Karten,5.3,2018,2,4,20,30,6,1,,,,https://boardgamegeek.com/boardgame/254897/pummeleinhorn-mampf-mampf
So ein Mist,,1,M,Kind,Familie,Würfel,6.4,2019,3,6,15,20,6,1,,,,https://boardgamegeek.com/boardgame/276100/so-ein-mist
The Mind,,7,M,Karten,Party,Karten,6.7,2018,2,4,20,20,8,1.08,x,,,https://boardgamegeek.com/boardgame/244992/the-mind
The Mind: Extreme,,2,M,Karten,Familie,Karten,6.9,2019,2,4,20,20,10,1.32,x,,,https://boardgamegeek.com/boardgame/287607/the-mind-extreme
"Vom Kleinen Maulwurf, der wissen wollte, wer ihm auf den Kopf gemacht hat. Das Spiel",,1,M,Kind,Familie,Brett,5.3,2019,2,4,10,15,4,1,,,,https://boardgamegeek.com/boardgame/292198/vom-Kartenen-maulwurf-der-wissen-wollte-wer-ihm-auf
Aufbruch nach Newdale,,2,N,Normal,Strategie,Brett,7.4,2019,1,4,90,90,12,3.03,,,,https://boardgamegeek.com/boardgame/272682/expedition-to-newdale
Das Nilpferd in der Achterbahn,,1,N,Normal,Party,Brett,4.8,1988,3,6,60,60,8,1.19,,,,https://boardgamegeek.com/boardgame/4587/roller-coaster-hippo
Die Nadel im Heuhaufen,,5,N,Kind,Familie,Karten,6.8,2023,2,4,15,15,5,1,,,,https://boardgamegeek.com/boardgame/402457/die-nadel-im-heuhaufen
Nacht der Entscheidung,,1,N,Karten,Party,Karten,6.1,2015,3,10,15,15,12,1.87,,,,https://boardgamegeek.com/boardgame/176361/one-night-revolution
Nassau,,1,N,Normal,Strategie,Brett,7.4,2024,2,4,90,120,12,3,,,x,https://boardgamegeek.com/boardgame/409005/nassau
Nations,,1,N,Normal,Strategie,Tableau,7.6,2013,1,5,40,200,14,3.54,,,,https://boardgamegeek.com/boardgame/126042/nations
Nations: The Dice Game,,2,N,Normal,Familie,Tableau,6.9,2014,1,4,20,40,10,2,,,,https://boardgamegeek.com/boardgame/157809/nations-the-dice-game
Natives: Dein Stamm,,3,N,Karten,Familie,Karten,6.7,2017,2,4,20,40,8,1.84,,,,https://boardgamegeek.com/boardgame/235902/natives
Nature,,4,N,Normal,Familie,Karten,6.9,2025,1,4,30,45,10,2.18,,x,,https://boardgamegeek.com/boardgame/330152/nature
Nature: Flight,,2,N,Normal,Familie,Karten,7.7,2025,1,4,60,60,8,1.67,,x,,https://boardgamegeek.com/boardgame/450260/nature-flight
Nature: Jurrasic,,2,N,Normal,Familie,Karten,7.7,2025,1,4,60,60,8,1.67,,x,,https://boardgamegeek.com/boardgame/437688/nature-jurassic
Nauticus,,2,N,Normal,Strategie,Brett,6.9,2013,2,4,90,90,10,2.99,,,,https://boardgamegeek.com/boardgame/144415/nauticus
Navegador,,2,N,Normal,Strategie,Brett,7.5,2010,2,5,60,90,12,3.08,,,,https://boardgamegeek.com/boardgame/66589/navegador
Nekojima,,3,N,Normal,Geschick,Material,7.3,2023,1,5,15,30,7,1.05,,,,https://boardgamegeek.com/boardgame/359029/nekojima
Neom,,1,N,Normal,Strategie,Tableau,7.2,2018,1,5,45,45,10,2.56,,,,https://boardgamegeek.com/boardgame/246663/neom
Neoville,,3,N,Normal,Familie,Tableau,6.5,2021,2,4,30,45,10,1.58,,,,https://boardgamegeek.com/boardgame/340040/neoville
Nessos,,2,N,Karten,Party,Karten,6.4,2018,3,6,20,20,8,1.09,,,,https://boardgamegeek.com/boardgame/256838/nessos
Neue Ufer,,2,N,Normal,Familie,Tableau,7.1,2024,1,5,20,30,8,1.86,,,,https://boardgamegeek.com/boardgame/409581/rivages
Neuland,,4,N,Normal,Familie,Plättchen,7.1,2024,2,4,35,35,10,2.08,,,,https://boardgamegeek.com/boardgame/410991/looot
Next Station: London,,3,N,Karten,Familie,Karten,7.5,2022,1,4,25,30,8,1.47,,,,https://boardgamegeek.com/boardgame/353545/next-station-london
Next Station: Paris,,3,N,Karten,Familie,Karten,7.3,2024,1,4,25,30,8,1.62,,,,https://boardgamegeek.com/boardgame/403116/next-station-paris
Next Station: Tokyo,,2,N,Karten,Familie,Karten,7.1,2023,1,4,25,30,8,1.75,,,,https://boardgamegeek.com/boardgame/380165/next-station-tokyo
Niagara,,1,N,Normal,Familie,Brett,6.5,2004,3,5,30,45,8,1.84,,,,https://boardgamegeek.com/boardgame/13308/niagara
Nice Ice,,2,N,Kind,Familie,Karten,,2026,2,4,15,15,5,1,,x,,https://boardgamegeek.com/boardgame/459512/nice-ice
Nichts als die Wahrheit,,2,N,Normal,Party,Karten,6.3,2025,3,6,30,30,18,1,,,,https://boardgamegeek.com/boardgame/410695/nichts-als-die-wahrheit
Ninjan,Nin Jan,5,N,Karten,Familie,Karten,5.5,2024,2,5,15,30,8,1,,,,https://boardgamegeek.com/boardgame/425254/ninjan
Njet!,,1,N,Karten,Strategie,Karten,6.8,1997,2,5,60,60,10,1.9,,,,https://boardgamegeek.com/boardgame/1107/nyet
Nmbr9,Number Nine Number 9,2,N,Normal,Familie,Plättchen,6.8,2017,1,4,20,20,8,1.22,,,,https://boardgamegeek.com/boardgame/217449/nmbr-9
Nmbr9++,Number Nine Plus Plus Number 9 Plus Plus,1,N,Normal,Familie,Plättchen,7.5,2023,1,2,20,20,8,1.5,,,,https://boardgamegeek.com/boardgame/402305/nmbr-9-plus-plus
No Thanks!,,4,N,Karten,Party,Karten,7.1,2004,3,7,20,20,8,1.13,,,,https://boardgamegeek.com/boardgame/12942/no-thanks
Nobjects,,2,N,Karten,Party,Karten,6.2,2019,3,6,15,30,8,1,,,,https://boardgamegeek.com/boardgame/276121/nobjects
Nobody is Perfect,,1,N,Normal,Party,Brett,6.8,1992,3,10,45,45,14,1.54,,,,https://boardgamegeek.com/boardgame/8829/nobody-is-perfect
Noch mal so gut!,,6,N,Karten,Familie,Würfel,7.2,2019,1,6,20,20,8,1.86,,,,https://boardgamegeek.com/boardgame/285894/bravo
Noch mal!,,5,N,Karten,Familie,Würfel,6.9,2016,1,6,20,20,8,1.14,,,,https://boardgamegeek.com/boardgame/206931/encore
Noch Mal! Kids,,2,N,Kind,Familie,Würfel,6.5,2020,2,4,15,15,4,1,,,,https://boardgamegeek.com/boardgame/320677/noch-mal-kids
Noch X-Mal!,,6,N,Karten,Familie,Würfel,7.3,2026,1,6,20,30,8,1.2,,x,,https://boardgamegeek.com/boardgame/465554/noch-x-mal
Nocturne,,3,N,Normal,Familie,Plättchen,7,2024,1,4,30,45,8,2.23,,,,https://boardgamegeek.com/boardgame/393175/nocturne
Not Alone,,1,N,Karten,Strategie,Karten,7,2016,2,7,30,45,10,1.99,,,,https://boardgamegeek.com/boardgame/194879/not-alone
Notre Dame,,2,N,Normal,Strategie,Brett,7.3,2007,2,5,45,75,10,2.74,,,,https://boardgamegeek.com/boardgame/25554/notre-dame
Nova Luna,,1,N,Normal,Familie,Tableau,7.3,2019,1,4,30,60,8,1.87,,,,https://boardgamegeek.com/boardgame/284435/nova-luna
Nukleum,,1,N,Normal,Strategie,Brett,8.2,2023,1,4,60,150,14,4.15,,,x,https://boardgamegeek.com/boardgame/396790/nucleum
Nunatak: Tempel aus Eis,,1,N,Normal,Familie,Brett,7.3,2023,2,4,30,45,8,1.86,,,,https://boardgamegeek.com/boardgame/383158/nunatak-temple-of-ice
Nürnberg,,1,N,Normal,Strategie,Tableau,6.8,2010,2,5,90,90,10,3.01,,,,https://boardgamegeek.com/boardgame/75091/norenberc
Nusfjord,,1,N,Normal,Strategie,Tableau,7.6,2017,1,5,20,100,10,2.85,,,,https://boardgamegeek.com/boardgame/234277/nusfjord
Obstgarten,,3,O,Kind,Familie,Brett,6.3,1986,2,8,10,10,3,1.04,,,,https://boardgamegeek.com/boardgame/5770/orchard
Octo Dice,,2,O,Normal,Familie,Würfel,6.4,2015,1,4,20,30,8,1.84,,,,https://boardgamegeek.com/boardgame/180231/octodice
Octocube,,2,O,Kind,Familie,Tableau,6.8,2025,2,4,25,25,8,1,,,,https://boardgamegeek.com/boardgame/424371/octocube
Odin,,2,O,Karten,Familie,Karten,6.8,2024,2,6,15,15,8,1.2,,,,https://boardgamegeek.com/boardgame/406854/odin
Odins Raben,,1,O,Zwei,Familie,Karten,6.7,2002,2,2,30,30,8,1.68,,,,https://boardgamegeek.com/boardgame/4396/odins-ravens
Oh My Socks!,,1,O,Karten,Familie,Karten,6.8,2025,2,5,15,20,6,1,,,,https://boardgamegeek.com/boardgame/448756/oh-my-socks
Oh my Word,,5,O,Normal,Party,Karten,6.7,2025,2,6,15,15,10,1,,,,https://boardgamegeek.com/boardgame/432823/oh-my-word
"Oh No, We Crashed",Oh no we crashed,2,O,Karten,Familie,Plättchen,6.2,2025,3,6,1,5,6,1,x,,,https://boardgamegeek.com/boardgame/449024/oh-no-we-crashed
Ohanami,,3,O,Karten,Familie,Karten,7.3,2019,2,4,20,20,8,1.16,,,,https://boardgamegeek.com/boardgame/270314/ohanami
Ohne Furcht und Adel,,3,O,Karten,Familie,Karten,7.1,2000,2,8,20,60,10,2.05,,,,https://boardgamegeek.com/boardgame/478/citadels
Oink!,,1,O,Karten,Familie,Karten,5.4,2014,2,6,15,15,6,1,,,,https://boardgamegeek.com/boardgame/153624/oink
On the Road,,3,O,Normal,Familie,Plättchen,5.5,2023,2,4,20,30,8,1.5,,,,https://boardgamegeek.com/boardgame/373562/on-the-road
One Card Wonder,,1,O,Normal,Familie,Karten,6.6,2022,2,6,30,30,8,1.45,,,,https://boardgamegeek.com/boardgame/205249/one-card-wonder
One Key,,3,O,Normal,Familie,Material,6.5,2019,2,6,20,20,8,1.16,,,,https://boardgamegeek.com/boardgame/263155/one-key
One Round?,,2,O,Normal,Party,Karten,7.1,2025,2,12,15,15,8,1.13,,,,https://boardgamegeek.com/boardgame/436046/one-round
Orléans,Orleans,1,O,Normal,Strategie,Tableau,8,2014,2,5,90,90,12,3.02,,,,https://boardgamegeek.com/boardgame/164928/orleans
Örlög: Das Assassin's Creed Valhalla Würfelspiel,,1,O,Zwei,Familie,Würfel,6.5,2021,2,2,10,30,10,1.33,,,,https://boardgamegeek.com/boardgame/342479/orlog-assassins-creed-valhalla-dice-game
Out of Words,,3,O,Normal,Party,Karten,6.9,2025,2,10,30,30,10,1,x,,,https://boardgamegeek.com/boardgame/452572/out-of-words
Overbooked,,3,O,Normal,Familie,Tableau,7,2018,1,4,20,40,8,1.97,,,,https://boardgamegeek.com/boardgame/230200/overbooked
Overbooking,,3,O,Normal,Familie,Karten,6.5,2022,2,4,30,30,8,1.83,,,,https://boardgamegeek.com/boardgame/354328/overbooking
Overload,,3,O,Normal,Familie,Tableau,6.5,2019,3,5,30,30,8,1.25,,,,https://boardgamegeek.com/boardgame/269205/overload
Der Pate,,2,P,Normal,Strategie,Brett,6.2,2010,2,4,60,60,10,2.37,,,,https://boardgamegeek.com/boardgame/74102/der-pate
Die Paläste von Carrara,,2,P,Normal,Strategie,Brett,7.1,2012,2,4,60,60,10,2.59,,,,https://boardgamegeek.com/boardgame/129948/the-palaces-of-carrara
Die Portale von Molthar,,2,P,Karten,Familie,Karten,6.8,2015,2,5,45,45,8,1.79,,,,https://boardgamegeek.com/boardgame/181960/portal-of-heroes
Junior Pharao,,2,P,Kind,Familie,Brett,5.9,2018,2,4,15,20,5,2,,,,https://boardgamegeek.com/boardgame/274792/junior-pharao
Pagoda,,1,P,Zwei,Familie,Material,6.6,2014,2,2,30,45,8,1.88,,,,https://boardgamegeek.com/boardgame/154003/pagoda
Paleo,,2,P,Normal,Strategie,Tableau,7.7,2020,2,4,45,60,10,2.64,x,,,https://boardgamegeek.com/boardgame/300531/paleo
Palm Island,,2,P,Zwei,Familie,Karten,7.1,2018,1,2,15,15,10,1.75,,,,https://boardgamegeek.com/boardgame/239464/palm-island
Pan Am,,2,P,Normal,Strategie,Karten,7.5,2020,2,4,60,60,12,2.4,,,,https://boardgamegeek.com/boardgame/303057/pan-am
